file,model,type,dataset,detected_count,time_ns,first_x,first_y,first_w,first_h
430cfd46-8b010952-e418-49d6-a867-b6492b9eaffa_jpg.rf.a82e2e8298cb9dd968fdf72174f03f0b.jpg,16STAGES,Diverse-LPDv2,DS2,0,6315500,0,0,0,0
4312b0e3-portland_BdIdx_83936_BdType_roof.jpg,16STAGES,Diverse-LPDv2,DS2,0,871000,0,0,0,0
431321a6-153c38cc8190a495.jpg,16STAGES,Diverse-LPDv2,DS2,0,14748100,0,0,0,0
432ff3b9-d6f94443ea1f6035.jpg,16STAGES,Diverse-LPDv2,DS2,0,15103700,0,0,0,0
43346fc1-LP_63_jpg.rf.ecc0b211bf35e0af6f0c638204db1dca.jpg,16STAGES,Diverse-LPDv2,DS2,0,4487100,0,0,0,0
433de1b1-1b55621372668519.jpg,16STAGES,Diverse-LPDv2,DS2,0,11905200,0,0,0,0
433e2038-174.jpg,16STAGES,Diverse-LPDv2,DS2,0,3774600,0,0,0,0
435d0d7c-4e1fec2f44c809a8.jpg,16STAGES,Diverse-LPDv2,DS2,0,13842300,0,0,0,0
4364b5ae-26d2b905-4055-41fe-a933-47db0e8a0a7f___37cba8c3f681f0cb5694f16a4c54aa7b.jpg.jpeg,16STAGES,Diverse-LPDv2,DS2,0,3439000,0,0,0,0
437a93b4-LP_1_jpg.rf.6af2f414ee17c32b68a7e93e8cfbd588.jpg,16STAGES,Diverse-LPDv2,DS2,0,2997800,0,0,0,0
439cd3aa-a_37.jpg,16STAGES,Diverse-LPDv2,DS2,0,14806100,0,0,0,0
43aa5bca-OTRud4UasF4nxXtH.jpg,16STAGES,Diverse-LPDv2,DS2,7,185512700,3554,324,137,34
43b2c97e-Cars299_png.rf.f7e9492864c98609284236d70b05662e.jpg,16STAGES,Diverse-LPDv2,DS2,1,8285700,196,300,139,35
43b3b47a-45.jpg,16STAGES,Diverse-LPDv2,DS2,0,3518900,0,0,0,0
43bcb546-L2P_59_jpg.rf.1634eebf73dc91a2302af24946761eb1.jpg,16STAGES,Diverse-LPDv2,DS2,0,2758900,0,0,0,0
43c1995b-CarLongPlateGen3616_jpg.rf.ef16e2713795ee9799fa9de7c8a8b6cd.jpg,16STAGES,Diverse-LPDv2,DS2,0,3174200,0,0,0,0
43c1c577-CarLongPlateGen1720_jpg.rf.f6747c9896d93cf3280e89af0dc18845.jpg,16STAGES,Diverse-LPDv2,DS2,0,3109500,0,0,0,0
43d80aa1-G_52.jpg,16STAGES,Diverse-LPDv2,DS2,0,13227000,0,0,0,0
44048dc1-fO_JPgeIkGSy_ePcNx7t2w_zoom_5___1_4.jpg,16STAGES,Diverse-LPDv2,DS2,0,21216700,0,0,0,0
4406939e-potholes475.png,16STAGES,Diverse-LPDv2,DS2,0,2584100,0,0,0,0
440f45e9-3002366.jpg,16STAGES,Diverse-LPDv2,DS2,0,1687300,0,0,0,0
442647c7-kansas_BdIdx_10745_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,1249300,0,0,0,0
447e7048-industrial_1181.jpg,16STAGES,Diverse-LPDv2,DS2,0,746600,0,0,0,0
448798d1-LP_214_jpg.rf.39401dc1885b8e071d8c1de89a2c04b5.jpg,16STAGES,Diverse-LPDv2,DS2,0,11472800,0,0,0,0
449367c1-fb4e60b5cee8b88e.jpg,16STAGES,Diverse-LPDv2,DS2,0,10211200,0,0,0,0
44a088db-064a8def3049d040.jpg,16STAGES,Diverse-LPDv2,DS2,0,12270100,0,0,0,0
44c2ae2c-roof_2190.jpg,16STAGES,Diverse-LPDv2,DS2,0,1029300,0,0,0,0
44c7667d-CarLongPlateGen3583_jpg.rf.b53d0fa0b497f4654585721ebf4aad97.jpg,16STAGES,Diverse-LPDv2,DS2,0,2445300,0,0,0,0
44e41152-r29a.jpg,16STAGES,Diverse-LPDv2,DS2,0,7361500,0,0,0,0
44ef3673-car-57-_jpg.rf.13c85b15ef1c95e9b646d3bfc5a75023.jpg,16STAGES,Diverse-LPDv2,DS2,0,3643100,0,0,0,0
44fb1290-0bf45aee-dc6b-4886-a014-d3ae441552d9_jpg.rf.58b7db1821bd724d84e6ef94708863bf.jpg,16STAGES,Diverse-LPDv2,DS2,0,7483300,0,0,0,0
4512c8cd-r6a.jpg,16STAGES,Diverse-LPDv2,DS2,0,9597400,0,0,0,0
451e62e3-photo_2023-02-12_07-56-00_jpg.rf.5805ccde330972ca9efebc3be62f281a.jpg,16STAGES,Diverse-LPDv2,DS2,0,7253200,0,0,0,0
4521ff85-roof_2034.jpg,16STAGES,Diverse-LPDv2,DS2,0,1232400,0,0,0,0
45345137-industrial_1224.jpg,16STAGES,Diverse-LPDv2,DS2,0,775700,0,0,0,0
45379a28-L2P_52_jpg.rf.b3003aa007b4ad39f3742d9aa2c6caba.jpg,16STAGES,Diverse-LPDv2,DS2,0,2746100,0,0,0,0
453faf7b-sandiego_BdIdx_18536_BdType_commercial.jpg,16STAGES,Diverse-LPDv2,DS2,0,937000,0,0,0,0
4542022c-kansas_BdIdx_23910_BdType_roof.jpg,16STAGES,Diverse-LPDv2,DS2,0,831900,0,0,0,0
4544bd66-0105064.jpg,16STAGES,Diverse-LPDv2,DS2,0,1976200,0,0,0,0
454f0075-cropquandoi44_jpg.rf.0a4764fe01b248b77f85444acb0c3d61.jpg,16STAGES,Diverse-LPDv2,DS2,0,2042300,0,0,0,0
4553a5df-a_66.jpg,16STAGES,Diverse-LPDv2,DS2,0,15026600,0,0,0,0
4560a1df-xemay1560_jpg.rf.7c480d0f51994cf0820a71f6149cf442.jpg,16STAGES,Diverse-LPDv2,DS2,0,2879500,0,0,0,0
4561349d-e0fdc4095166d5ae.jpg,16STAGES,Diverse-LPDv2,DS2,0,14931000,0,0,0,0
456b9681-a-506-_JPG.rf.c0cec03593321ddd16f6eff60860a8b7.jpg,16STAGES,Diverse-LPDv2,DS2,0,6691500,0,0,0,0
456d9437-EB1zm9EMLKLmrlkO.jpg,16STAGES,Diverse-LPDv2,DS2,1,127502000,248,150,172,43
4582f054-kansas_BdIdx_38472_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,1078200,0,0,0,0
4584fa66-T_118.jpg,16STAGES,Diverse-LPDv2,DS2,0,14690000,0,0,0,0
458e2554-c409373c5b2dc796.jpg,16STAGES,Diverse-LPDv2,DS2,0,11531600,0,0,0,0
459b2972-LP_181_jpg.rf.5470da175f44f3ea717b491ddf7ed112.jpg,16STAGES,Diverse-LPDv2,DS2,0,2333500,0,0,0,0
45a58ee0-industrial_1109.jpg,16STAGES,Diverse-LPDv2,DS2,0,1138900,0,0,0,0
45ba1b02-14.jpg,16STAGES,Diverse-LPDv2,DS2,0,5782600,0,0,0,0
45babf48-712ecd95-753f-4d67-ae42-e8b5254e6e94___28iam53.jpg.jpeg,16STAGES,Diverse-LPDv2,DS2,0,3587700,0,0,0,0
45ced890-officebuilding_2150.jpg,16STAGES,Diverse-LPDv2,DS2,0,1523800,0,0,0,0
45cfcd20-5000183.jpg,16STAGES,Diverse-LPDv2,DS2,0,2687900,0,0,0,0
45dae799-52.jpg,16STAGES,Diverse-LPDv2,DS2,0,158259700,0,0,0,0
45dbd607-fr7blG_kwKdp0bQdFhmZKA_zoom_5___1_9.jpg,16STAGES,Diverse-LPDv2,DS2,0,17657600,0,0,0,0
45f24373-CarLongPlateGen3642_jpg.rf.9d1350f7a99bb45aca99dff246aba4d3.jpg,16STAGES,Diverse-LPDv2,DS2,0,2632000,0,0,0,0
45fe4f03-kansas_BdIdx_38047_BdType_retail.jpg,16STAGES,Diverse-LPDv2,DS2,0,1235000,0,0,0,0
460b5855-portland_BdIdx_13158_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,874200,0,0,0,0
461d58e7-FudanPed00056.png,16STAGES,Diverse-LPDv2,DS2,0,6756300,0,0,0,0
4627dc7e-industrial_1145.jpg,16STAGES,Diverse-LPDv2,DS2,0,1119300,0,0,0,0
46350fb2-car-203-_jpg.rf.4e9dfe64868e05017444d08dabf2c0bc.jpg,16STAGES,Diverse-LPDv2,DS2,0,12864000,0,0,0,0
464535e9-0QYc8jHaDHOxE4Ne42aL3w_zoom_5___1_11.jpg,16STAGES,Diverse-LPDv2,DS2,0,20544700,0,0,0,0
46528f7c-bz98_jpg.rf.2763e1ec35c558da52143bc258bd9497.jpg,16STAGES,Diverse-LPDv2,DS2,0,7204700,0,0,0,0
467afc9c-75112755452f33a2.jpg,16STAGES,Diverse-LPDv2,DS2,0,11748800,0,0,0,0
468b47d7-Cars62_png.rf.767b20d29a2b64f87c4c165d36150daa.jpg,16STAGES,Diverse-LPDv2,DS2,1,7217100,244,243,146,36
468f014c-a-30-_JPG.rf.02e6ad02eedf4226ccc8158304900351.jpg,16STAGES,Diverse-LPDv2,DS2,0,7673900,0,0,0,0
46904281-gHb09WMB5mGmVk8NI2_8iw_zoom_5___1_8.jpg,16STAGES,Diverse-LPDv2,DS2,1,16856300,649,578,221,55
46995159-a_26.jpg,16STAGES,Diverse-LPDv2,DS2,0,13098100,0,0,0,0
46999944-retail_0125.jpg,16STAGES,Diverse-LPDv2,DS2,0,968800,0,0,0,0
469b3f5d-car-668-_jpg.rf.2aa5bf810f7270d391494e0249a977d3.jpg,16STAGES,Diverse-LPDv2,DS2,0,5153000,0,0,0,0
46a4a97e-1Qn5_JRh_Bb8axrWdUej8A_zoom_5___1_9.jpg,16STAGES,Diverse-LPDv2,DS2,0,20603900,0,0,0,0
46aeaf05-portland_BdIdx_12351_BdType_commercial.jpg,16STAGES,Diverse-LPDv2,DS2,0,1171300,0,0,0,0
46aefb5b-photo_2023-02-12_07-56-02_jpg.rf.a64743eb389ad5acdce7174835299c2d.jpg,16STAGES,Diverse-LPDv2,DS2,0,16586500,0,0,0,0
46af13c1-99.jpg,16STAGES,Diverse-LPDv2,DS2,0,17135600,0,0,0,0
46bda0b4-ML14.jpg,16STAGES,Diverse-LPDv2,DS2,0,1718200,0,0,0,0
46ce2d93-roof_2088.jpg,16STAGES,Diverse-LPDv2,DS2,0,1040900,0,0,0,0
46da0aa8-eN6fXHv0mg9-W1dpwI9Fgw_zoom_5___1_12.jpg,16STAGES,Diverse-LPDv2,DS2,0,15014100,0,0,0,0
46dd225b-potholes496.png,16STAGES,Diverse-LPDv2,DS2,0,3246100,0,0,0,0
46e5f0da-industrial_1238.jpg,16STAGES,Diverse-LPDv2,DS2,0,1192600,0,0,0,0
46fc7f02-retail_0098.jpg,16STAGES,Diverse-LPDv2,DS2,0,783900,0,0,0,0
46fcd781-135.jpg,16STAGES,Diverse-LPDv2,DS2,0,3320500,0,0,0,0
470db38c-Cars12_png.rf.2fb710c5c53d6d0b7ecebb1ceac31e78.jpg,16STAGES,Diverse-LPDv2,DS2,0,6471200,0,0,0,0
470e1dcb-Cars209_png.rf.bda3361532f0d17538769affe073a8c9.jpg,16STAGES,Diverse-LPDv2,DS2,0,7164100,0,0,0,0
47198f4e-3001061.jpg,16STAGES,Diverse-LPDv2,DS2,0,2666800,0,0,0,0
471eba0d-T_116.jpg,16STAGES,Diverse-LPDv2,DS2,0,4539100,0,0,0,0
47285ab7-123.jpg,16STAGES,Diverse-LPDv2,DS2,0,5912300,0,0,0,0
473e91cc-2000002.jpg,16STAGES,Diverse-LPDv2,DS2,0,1855800,0,0,0,0
474665de-xemay123_jpg.rf.bd8b6f06408224e434c977198444615e.jpg,16STAGES,Diverse-LPDv2,DS2,0,3123700,0,0,0,0
4748d759-LP_233_jpg.rf.7c63b8f54782bd6e7984f7eb131b486a.jpg,16STAGES,Diverse-LPDv2,DS2,0,10441600,0,0,0,0
4759ccd6-2mfPXz4KSTMXToFi.jpeg,16STAGES,Diverse-LPDv2,DS2,2,164125400,1885,2333,163,40
476e6b01-xemay1567_jpg.rf.a91fb419ce027ce7f486f089a89e4f90.jpg,16STAGES,Diverse-LPDv2,DS2,0,2705300,0,0,0,0
47736ab0-2000033.jpg,16STAGES,Diverse-LPDv2,DS2,0,1269800,0,0,0,0
478a4d3a-e9fdd0a41cb61da6.jpg,16STAGES,Diverse-LPDv2,DS2,0,13964600,0,0,0,0
4793c177-OOvUOvLTNagMVCcB.jpg,16STAGES,Diverse-LPDv2,DS2,1,115847300,1712,1455,174,44
47ac24d6-Cars233_png.rf.2448d92f19f96285afe2a56fd7177362.jpg,16STAGES,Diverse-LPDv2,DS2,1,6515900,286,247,171,43
47af9ab2-L2P_92_jpg.rf.8122b9b0877983fd3b0405515a865a61.jpg,16STAGES,Diverse-LPDv2,DS2,0,2497300,0,0,0,0
47b33dea-0102435.jpg,16STAGES,Diverse-LPDv2,DS2,0,1329600,0,0,0,0
47bb0752-00000249.jpg,16STAGES,Diverse-LPDv2,DS2,0,14451800,0,0,0,0
47bd2af8-a-521-_JPG.rf.ab2293dae86d84fe94f7530de1943b4b.jpg,16STAGES,Diverse-LPDv2,DS2,0,6921300,0,0,0,0
47e11a52-T_110.jpg,16STAGES,Diverse-LPDv2,DS2,0,6732500,0,0,0,0
47fd7d15-G_90.jpg,16STAGES,Diverse-LPDv2,DS2,0,3604500,0,0,0,0
48113404-potholes640.png,16STAGES,Diverse-LPDv2,DS2,0,2227600,0,0,0,0
481c16ce-car160.jpg,16STAGES,Diverse-LPDv2,DS2,2,35395300,1407,439,155,39
4820b607-T_149.jpg,16STAGES,Diverse-LPDv2,DS2,2,33421700,125,936,165,41
482bda7a-photo_2023-02-12_07-55-32_jpg.rf.f35782113bc2d8996129f618b4c03a50.jpg,16STAGES,Diverse-LPDv2,DS2,0,6548800,0,0,0,0
4836a17f-86.jpg,16STAGES,Diverse-LPDv2,DS2,0,10483400,0,0,0,0
483c8330-FudanPed00034.png,16STAGES,Diverse-LPDv2,DS2,0,1921700,0,0,0,0
483ee56c-47alrPf1dF8yRKWJ3kk1rQ_zoom_5___1_1.jpg,16STAGES,Diverse-LPDv2,DS2,0,23943300,0,0,0,0
48405f06-eb9f34ac-bc75-4924-b4c6-eda6a5e67d35_jpg.rf.d15c39aeb0336aa69e976e2fa81f7896.jpg,16STAGES,Diverse-LPDv2,DS2,0,6799100,0,0,0,0
487dea23-LP_198_jpg.rf.e907533af3652117967d10f2b2bac5f9.jpg,16STAGES,Diverse-LPDv2,DS2,0,2959100,0,0,0,0
488248b0-roof_2023.jpg,16STAGES,Diverse-LPDv2,DS2,0,879800,0,0,0,0
48856da8-car-167-_jpg.rf.790166da8d6ca03d2efe42d79b31ab6b.jpg,16STAGES,Diverse-LPDv2,DS2,0,10276800,0,0,0,0
48919e26-OD6.jpg,16STAGES,Diverse-LPDv2,DS2,0,2613400,0,0,0,0
48923ee5-9004368.jpg,16STAGES,Diverse-LPDv2,DS2,0,1494200,0,0,0,0
48a90fa1-00000220.jpg,16STAGES,Diverse-LPDv2,DS2,0,18155000,0,0,0,0
48aa2db6-desert.9.jpg,16STAGES,Diverse-LPDv2,DS2,0,1347400,0,0,0,0
48ab8cf7-377b225b-e978-4e7c-8e5e-f10d8effc336___Maruti-Suzuki-Ignis-Rear-view_pejpxkL.jpeg,16STAGES,Diverse-LPDv2,DS2,0,3905000,0,0,0,0
48b2b23d-Cars384_png_jpg.rf.57ba3af1144c4694724705f53f4a2829.jpg,16STAGES,Diverse-LPDv2,DS2,0,2452900,0,0,0,0
48c8fb88-198858f757b22d44.jpg,16STAGES,Diverse-LPDv2,DS2,0,13013500,0,0,0,0
48d3f6a5-27340800.jpg,16STAGES,Diverse-LPDv2,DS2,0,17913600,0,0,0,0
48d5c4de-39.jpg,16STAGES,Diverse-LPDv2,DS2,0,3038900,0,0,0,0
48e3b663-pittsburgh_BdIdx_45070_BdType_apartments.jpg,16STAGES,Diverse-LPDv2,DS2,0,1405000,0,0,0,0
49028f55-kansas_BdIdx_10991_BdType_office.jpg,16STAGES,Diverse-LPDv2,DS2,0,766600,0,0,0,0
491c411a-f194eaf4f3d1d835.jpg,16STAGES,Diverse-LPDv2,DS2,0,15535000,0,0,0,0
492a0e0a-photo_2023-02-12_07-55-00_jpg.rf.6986aac3a66e7177945bbbedeeec6941.jpg,16STAGES,Diverse-LPDv2,DS2,1,6199400,244,264,149,37
4930a2d7-pVbIMKu3TewDjvyP.jpeg,16STAGES,Diverse-LPDv2,DS2,6,146974800,2171,79,267,67
49322b58-4860112f3770f577.jpg,16STAGES,Diverse-LPDv2,DS2,0,27269100,0,0,0,0
4936545b-portland_BdIdx_264902_BdType_apartments.jpg,16STAGES,Diverse-LPDv2,DS2,0,1533900,0,0,0,0
493f41a9-CarLongPlateGen1185_jpg.rf.bf8d5a05eccb2d79afd1be5babfadb06.jpg,16STAGES,Diverse-LPDv2,DS2,0,4688600,0,0,0,0
4946b67a-kansas_BdIdx_9891_BdType_office.jpg,16STAGES,Diverse-LPDv2,DS2,0,1002200,0,0,0,0
495a307c-a_43.jpg,16STAGES,Diverse-LPDv2,DS2,0,3788100,0,0,0,0
4969b9b1-cc53e005d020c792.jpg,16STAGES,Diverse-LPDv2,DS2,0,13644800,0,0,0,0
497542ad-d_19.jpg,16STAGES,Diverse-LPDv2,DS2,0,5763800,0,0,0,0
49832d73-52abe2c4-fde3-45b2-beec-f070e6ed98c7___Volkswagen-Vento-Rear-view-46765.jpg.jpeg,16STAGES,Diverse-LPDv2,DS2,0,3828900,0,0,0,0
4983bd3c-video3_1960.jpg,16STAGES,Diverse-LPDv2,DS2,0,13268100,0,0,0,0
499908ca-DpQGKhg8LDOm85YxXb1Bow_zoom_5___1_1.jpg,16STAGES,Diverse-LPDv2,DS2,0,20193300,0,0,0,0
499a113b-retail_0054.jpg,16STAGES,Diverse-LPDv2,DS2,0,1233500,0,0,0,0
499ba8c2-57.jpg,16STAGES,Diverse-LPDv2,DS2,0,3982700,0,0,0,0
49a2fec4-146.jpg,16STAGES,Diverse-LPDv2,DS2,0,3336800,0,0,0,0
49a8ee57-4531200.jpg,16STAGES,Diverse-LPDv2,DS2,0,14990100,0,0,0,0
49bf6962-205.jpg,16STAGES,Diverse-LPDv2,DS2,0,2684200,0,0,0,0
49c04a99-CarLongPlateGen3640_jpg.rf.b175323ba707d42a5c86916b388c9320.jpg,16STAGES,Diverse-LPDv2,DS2,0,2458400,0,0,0,0
49c0fd80-photo_2023-02-12_07-56-17_jpg.rf.5e2eef2db4d1bb88276c9d933ecfb66b.jpg,16STAGES,Diverse-LPDv2,DS2,0,7276200,0,0,0,0
49c50d2e-_xcLhCaoRKZqEjVppLHVKQ_zoom_5___1_11.jpg,16STAGES,Diverse-LPDv2,DS2,0,19819400,0,0,0,0
49c6c712-a336a18e-9d00-494e-a1bd-a4c3a8907b5b_jpg.rf.3a9e37d5ed1119ba8df09c4426b9268e.jpg,16STAGES,Diverse-LPDv2,DS2,0,6551700,0,0,0,0
49cf6b75-xemay1559_jpg.rf.5da91514d708a9a7688ee673f3849eea.jpg,16STAGES,Diverse-LPDv2,DS2,0,2479500,0,0,0,0
49e31501-T_160.jpg,16STAGES,Diverse-LPDv2,DS2,0,1319100,0,0,0,0
49e3e913-9002827.jpg,16STAGES,Diverse-LPDv2,DS2,0,1609900,0,0,0,0
49ff3924-roof_2138.jpg,16STAGES,Diverse-LPDv2,DS2,0,1038100,0,0,0,0
4a0e6273-kansas_BdIdx_38921_BdType_roof.jpg,16STAGES,Diverse-LPDv2,DS2,0,786200,0,0,0,0
4a2803f8-officebuilding_2108.jpg,16STAGES,Diverse-LPDv2,DS2,0,905800,0,0,0,0
4a2e5b7a-00000393.jpg,16STAGES,Diverse-LPDv2,DS2,1,5209700,212,233,176,44
4a3e5b41-7.jpg,16STAGES,Diverse-LPDv2,DS2,0,6655200,0,0,0,0
4a599747-8cf1efd34f731b86.jpg,16STAGES,Diverse-LPDv2,DS2,1,14573000,154,630,162,40
4a709a77-95.jpg,16STAGES,Diverse-LPDv2,DS2,0,10003000,0,0,0,0
4a8b054b-video2_4280.jpg,16STAGES,Diverse-LPDv2,DS2,1,25637300,202,258,442,110
4a8fa8cd-CarLongPlateGen3738_jpg.rf.e5d486e9f8cfd33319b8e94030e67516.jpg,16STAGES,Diverse-LPDv2,DS2,0,2620700,0,0,0,0
4aa4be74-gT6c5la5Ie7Nv2ikPF8p4A_zoom_5___1_1.jpg,16STAGES,Diverse-LPDv2,DS2,0,16742400,0,0,0,0
4aa596c8-BYBGNJdcZ9Tq4DZqFetXFg_zoom_5___1_10.jpg,16STAGES,Diverse-LPDv2,DS2,0,22418300,0,0,0,0
4ac4982c-11aa69bfe5f3a1fa.jpg,16STAGES,Diverse-LPDv2,DS2,0,14056700,0,0,0,0
4ac741c3-L2P_62_jpg.rf.d0a22da01bae6973e7d22e753107357f.jpg,16STAGES,Diverse-LPDv2,DS2,0,1897000,0,0,0,0
4ac8fc38-L2P_38_jpg.rf.673d4192b800ad630e3a6ed41fec59b1.jpg,16STAGES,Diverse-LPDv2,DS2,0,2058600,0,0,0,0
4adb2bd9-ZEg1sEV7A4Dm8MWl.jpeg,16STAGES,Diverse-LPDv2,DS2,0,198515400,0,0,0,0
4add7d32-G_12.jpg,16STAGES,Diverse-LPDv2,DS2,0,13140000,0,0,0,0
4adf7605-L2P_30_jpg.rf.af21793197988e4189996d3906e20655.jpg,16STAGES,Diverse-LPDv2,DS2,0,17001700,0,0,0,0
4af1f75d-G_30.jpg,16STAGES,Diverse-LPDv2,DS2,1,4083100,266,314,166,41
4b1ad378-sandiego_BdIdx_5745_BdType_commercial.jpg,16STAGES,Diverse-LPDv2,DS2,0,991500,0,0,0,0
4b1c34a2-defdde5d9289be54.jpg,16STAGES,Diverse-LPDv2,DS2,0,12648900,0,0,0,0
4b295b3f-cnurOVqeMZIQUWTkLW_NOw_zoom_5___1_8.jpg,16STAGES,Diverse-LPDv2,DS2,0,23388200,0,0,0,0
4b3980c7-1c8ff3d4-f3c3-49f7-a6e6-cbc65f2bb0cc_jpg.rf.35e2bbe9638a50e343438dc2bba60114.jpg,16STAGES,Diverse-LPDv2,DS2,0,6571200,0,0,0,0
4b4d5604-FudanPed00010.png,16STAGES,Diverse-LPDv2,DS2,0,2760900,0,0,0,0
4b66c83c-a-2-b_JPG.rf.ddb7a420b99a31c906e58bde9f282d60.jpg,16STAGES,Diverse-LPDv2,DS2,0,7567400,0,0,0,0
4b679136-kansas_BdIdx_38162_BdType_retail.jpg,16STAGES,Diverse-LPDv2,DS2,0,995700,0,0,0,0
4b6a0130-Cars193_png_jpg.rf.6af6073cd8aa64beb9c9bceacbb8cea0.jpg,16STAGES,Diverse-LPDv2,DS2,0,2251900,0,0,0,0
4b7367a2-xemay127_jpg.rf.a7120bf92d241dc6867957cdb6bdb1ab.jpg,16STAGES,Diverse-LPDv2,DS2,0,2672900,0,0,0,0
4b92b2cb-austin_BdIdx_8100_BdType_office.jpg,16STAGES,Diverse-LPDv2,DS2,0,1068200,0,0,0,0
4bb1a511-desert.100.jpg,16STAGES,Diverse-LPDv2,DS2,0,1256000,0,0,0,0
4bbb4151-59a40238-6b01-4bb9-9faf-3b595e67bcb3___3d-font-number-plate-500x500.jpg.jpeg,16STAGES,Diverse-LPDv2,DS2,0,2644700,0,0,0,0
4be28970-potholes429.png,16STAGES,Diverse-LPDv2,DS2,0,3340900,0,0,0,0
4be36ab0-car31.jpg,16STAGES,Diverse-LPDv2,DS2,0,11236300,0,0,0,0
4bed8787-bz106_jpg.rf.be074db2589c0a9a153dd11fe18b71b3.jpg,16STAGES,Diverse-LPDv2,DS2,0,7090600,0,0,0,0
4bef3884-eBR67mY7Tw-X5anc5iFnng_zoom_5___1_0.jpg,16STAGES,Diverse-LPDv2,DS2,0,21629200,0,0,0,0
4bf48bc7--8MCs8__Kd3RBcphKImDhg_zoom_5___1_8.jpg,16STAGES,Diverse-LPDv2,DS2,0,17230100,0,0,0,0
4bfa1f1f-5000196.jpg,16STAGES,Diverse-LPDv2,DS2,0,1300300,0,0,0,0
4c177188-93b6319a-5886-48d8-8a69-07d586751553___2014-VW-Polo-facelift-first-d_5YX7gJK.jpeg,16STAGES,Diverse-LPDv2,DS2,1,18096800,880,795,146,36
4c2eff78-5.jpg,16STAGES,Diverse-LPDv2,DS2,0,2853100,0,0,0,0
4c2f7022-industrial_1216.jpg,16STAGES,Diverse-LPDv2,DS2,0,1020100,0,0,0,0
4c491d24-0001677.jpg,16STAGES,Diverse-LPDv2,DS2,0,1414400,0,0,0,0
4c5036ae-cd45d7f62f261c7e.jpg,16STAGES,Diverse-LPDv2,DS2,0,12710500,0,0,0,0
4c556963-T_101.jpg,16STAGES,Diverse-LPDv2,DS2,0,3127900,0,0,0,0
4c56b26b-f87b474e04aa7eab.jpg,16STAGES,Diverse-LPDv2,DS2,0,12763900,0,0,0,0
4c5f3ef4-car-829-_jpg.rf.50c89393a31574e3d23ba2b738cbdc5e.jpg,16STAGES,Diverse-LPDv2,DS2,1,10733200,453,482,166,41
4c6458ee-cleveland_BdIdx_31315_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,968100,0,0,0,0
4c785ff2-cropquandoi105_jpg.rf.5368a7e6d18da86c262305e35242fb5f.jpg,16STAGES,Diverse-LPDv2,DS2,0,6344700,0,0,0,0
4c86b7b1-cropquandoi78_jpg.rf.e9a29834cd2b3cfbc801952baaae2b5d.jpg,16STAGES,Diverse-LPDv2,DS2,0,14247700,0,0,0,0
4c8b9247-car-685-_jpg.rf.a7e86618a68a960a4ef4cf2f81dd0627.jpg,16STAGES,Diverse-LPDv2,DS2,1,10524300,354,442,166,41
4c8cd1be-xemay1600_jpg.rf.d85a3459093079c093064e8a59f8d3e4.jpg,16STAGES,Diverse-LPDv2,DS2,0,3391700,0,0,0,0
4ca7a845-G_78.jpg,16STAGES,Diverse-LPDv2,DS2,0,7911900,0,0,0,0
4cae993b-officebuilding_2109.jpg,16STAGES,Diverse-LPDv2,DS2,0,1004600,0,0,0,0
4cb386bd-1ff57d8e771d9933.jpg,16STAGES,Diverse-LPDv2,DS2,0,12486900,0,0,0,0
4cbd9cd6-cleveland_BdIdx_28291_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,1126400,0,0,0,0
4cc82bd2-1100001.jpg,16STAGES,Diverse-LPDv2,DS2,0,1386600,0,0,0,0
4ce2f34f-7a1f9520c7ecd5b1.jpg,16STAGES,Diverse-LPDv2,DS2,0,16370900,0,0,0,0
4ce440dd-1100027.jpg,16STAGES,Diverse-LPDv2,DS2,0,1390900,0,0,0,0
4d03178f-quandoi5_jpg.rf.b613e24f68932908b3b4a0f64958f21a.jpg,16STAGES,Diverse-LPDv2,DS2,0,15303800,0,0,0,0
4d04e1a2-car-806-_jpg.rf.6523c1c67ccf585e9e18c287f42fb509.jpg,16STAGES,Diverse-LPDv2,DS2,0,7462200,0,0,0,0
4d15c9c9-kansas_BdIdx_10234_BdType_office.jpg,16STAGES,Diverse-LPDv2,DS2,0,1579700,0,0,0,0
4d1d749e-pittsburgh_BdIdx_21541_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,884100,0,0,0,0
4d24e7e4-retail_0030.jpg,16STAGES,Diverse-LPDv2,DS2,0,623600,0,0,0,0
4d2816f9-a-20-_JPG.rf.0d15746336a8e45632f3bbe284afb278.jpg,16STAGES,Diverse-LPDv2,DS2,0,7548300,0,0,0,0
4d4ceaf6-Cars122_png.rf.74b324b44d697c0f887809c848256bc0.jpg,16STAGES,Diverse-LPDv2,DS2,0,7287400,0,0,0,0
4d4fb32f-a_31.jpg,16STAGES,Diverse-LPDv2,DS2,0,15062000,0,0,0,0
4d6d9e2f-b5fd387ea886ec08.jpg,16STAGES,Diverse-LPDv2,DS2,0,13893500,0,0,0,0
4d6e044c-kansas_BdIdx_38018_BdType_retail.jpg,16STAGES,Diverse-LPDv2,DS2,0,1152500,0,0,0,0
